,id,retweet_count,favorite_count,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,tweet_id_y,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo
441,819588359383371776,2271.0,10606.0,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,0.5479350000000001,True,basenji,0.116442,True,Shetland_sheepdog,0.101681,True,819588359383371776,,,2017-01-12 16:54:26,http://twitter.com/download/iphone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,Jazzy,None,None,None,None
442,819347104292290561,1383.0,8008.0,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,0.909106,True,black-and-tan_coonhound,0.0441198,True,Doberman,0.0318349,True,819347104292290561,,,2017-01-12 00:55:47,http://twitter.com/download/iphone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Anna,None,None,None,None
443,819238181065359361,462.0,2550.0,,,,,,,,,,,819238181065359361,,,2017-01-11 17:42:57,http://twitter.com,"Some happy pupper news to share. 10/10 for everyone involved 
",,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,10.0,10.0,,None,None,pupper,None
444,819227688460238848,7733.0,25652.0,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border_terrier,0.4824520000000001,True,German_shepherd,0.181082,True,Norwegian_elkhound,0.0652566,True,819227688460238848,,,2017-01-11 17:01:16,http://twitter.com/download/iphone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Finn,None,None,None,None
445,819015337530290176,42228.0,0.0,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True,,,,,,,,,,,,,,,,,
446,819015331746349057,21794.0,0.0,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,,,,,,,,,,,,,,,,,
447,819006400881917954,21794.0,49960.0,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,819006400881917954,,,2017-01-11 02:21:57,http://twitter.com/download/iphone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,14.0,10.0,Sunny,doggo,None,None,None
448,819004803107983360,42228.0,95450.0,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True,819004803107983360,,,2017-01-11 02:15:36,http://twitter.com/download/iphone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,14.0,10.0,Bo,doggo,None,None,None
449,818646164899774465,24069.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,818627210458333184,8564.0,24597.0,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador_retriever,0.384188,True,beagle,0.255917,True,grocery_store,0.0797995,False,818627210458333184,,,2017-01-10 01:15:10,http://twitter.com/download/iphone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,Wafer,None,None,None,None
451,818614493328580609,2982.0,10971.0,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua,0.450722,True,Border_terrier,0.204177,True,beagle,0.092774,True,818614493328580609,,,2017-01-10 00:24:38,http://twitter.com/download/iphone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Bear,None,None,None,None
452,818588835076603904,7126.0,0.0,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True,,,,,,,,,,,,,,,,,
453,818536468981415936,2873.0,12127.0,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,swing,0.999403,False,Welsh_springer_spaniel,6.229489999999999e-05,True,bow,3.04619e-05,False,818536468981415936,,,2017-01-09 19:14:36,http://twitter.com/download/iphone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,Tom,None,None,None,None
454,818307523543449600,9366.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,818259473185828864,2621.0,12197.0,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,miniature_schnauzer,0.367368,True,toy_poodle,0.112479,True,standard_schnauzer,0.095434,True,818259473185828864,,,2017-01-09 00:53:55,http://twitter.com/download/iphone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Florence,None,None,None,None
456,818145370475810820,3014.0,13671.0,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden_retriever,0.621931,True,Labrador_retriever,0.364997,True,redbone,0.00397148,True,818145370475810820,,,2017-01-08 17:20:31,http://twitter.com/download/iphone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,Autumn,None,None,None,None
457,817908911860748288,906.0,5356.0,,,,,,,,,,,817908911860748288,,,2017-01-08 01:40:55,http://twitter.com/download/iphone,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
",,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,,None,None,None,None
458,817827839487737858,31314.0,57622.0,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,cocker_spaniel,0.387608,True,golden_retriever,0.264844,True,Pekinese,0.122123,True,817827839487737858,,,2017-01-07 20:18:46,http://twitter.com/download/iphone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,Buddy,None,None,None,None
459,817777686764523521,3084.0,11901.0,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,curly-coated_retriever,0.733256,True,flat-coated_retriever,0.214145,True,Irish_water_spaniel,0.029769,True,817777686764523521,,,2017-01-07 16:59:28,http://twitter.com/download/iphone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,Dido,doggo,None,pupper,None
460,817536400337801217,3505.0,13105.0,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,pug,0.971358,True,French_bulldog,0.0285185,True,Boston_bull,8.596979999999999e-05,True,817536400337801217,,,2017-01-07 01:00:41,http://twitter.com/download/iphone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ",,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Eugene,None,None,None,None
461,817502432452313088,3917.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,817423860136083457,17504.0,38260.0,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,ice_bear,0.3362,False,Samoyed,0.201358,True,Eskimo_dog,0.186789,True,817423860136083457,,,2017-01-06 17:33:29,http://twitter.com/download/iphone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,Ken,None,None,None,None
463,817415592588222464,1131.0,6267.0,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman,0.806163,True,black-and-tan_coonhound,0.0973859,True,miniature_pinscher,0.0859928,True,817415592588222464,,,2017-01-06 17:00:38,http://twitter.com/download/iphone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

 ",,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,Strudel,None,None,None,None
464,817181837579653120,9907.0,0.0,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True,,,,,,,,,,,,,,,,,
465,817171292965273600,2326.0,9690.0,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,golden_retriever,0.295483,True,Irish_setter,0.144431,True,Chesapeake_Bay_retriever,0.07787899999999999,True,817171292965273600,,,2017-01-06 00:49:53,http://twitter.com/download/iphone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,Tebow,None,None,None,None
466,817120970343411712,3011.0,13367.0,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki,0.568809,True,Afghan_hound,0.229352,True,golden_retriever,0.15713,True,817120970343411712,,,2017-01-05 21:29:55,http://twitter.com/download/iphone,Name a more iconic quartet... I'll wait. 13/10 for all ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,,None,None,None,None
467,817056546584727552,1927.0,9517.0,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,kelpie,0.8644149999999999,True,French_bulldog,0.0974556,True,German_shepherd,0.00852587,True,817056546584727552,,,2017-01-05 17:13:55,http://twitter.com/download/iphone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,Chloe,None,None,None,None
468,816829038950027264,5496.0,0.0,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,dishwasher,0.700466,False,golden_retriever,0.245773,True,chow,0.0390117,True,,,,,,,,,,,,,,,,,
469,816816676327063552,2361.0,11071.0,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute,0.668164,True,Pembroke,0.105033,True,Siberian_husky,0.077875,True,816816676327063552,,,2017-01-05 01:20:46,http://twitter.com/download/iphone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Timber,None,None,None,None
470,816697700272001025,2545.0,10905.0,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_dog,0.047607800000000006,True,816697700272001025,,,2017-01-04 17:27:59,http://twitter.com/download/iphone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Binky,None,None,None,None
471,816450570814898180,9366.0,33961.0,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,web_site,0.35285700000000003,False,envelope,0.0601072,False,nail,0.0312909,False,816450570814898180,,,2017-01-04 01:05:59,http://twitter.com/download/iphone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,Moose,None,None,None,None
472,816336735214911488,2269.0,9564.0,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador_retriever,0.91933,True,kuvasz,0.0494795,True,golden_retriever,0.0119342,True,816336735214911488,,,2017-01-03 17:33:39,http://twitter.com/download/iphone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,Dudley,None,None,None,None
473,816091915477250048,2500.0,9927.0,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Pomeranian,0.967345,True,Samoyed,0.00739748,True,papillon,0.0060165,True,816091915477250048,,,2017-01-03 01:20:49,http://twitter.com/download/iphone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Comet,None,None,None,None
474,816062466425819140,1207.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,816014286006976512,6154.0,0.0,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,English_setter,0.677408,True,Border_collie,0.052724,True,cocker_spaniel,0.0485719,True,,,,,,,,,,,,,,,,,
476,815990720817401858,1207.0,5545.0,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Chihuahua,0.428756,True,miniature_pinscher,0.103912,True,Staffordshire_bullterrier,0.0889587,True,815990720817401858,,,2017-01-02 18:38:42,http://twitter.com/download/iphone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

 ",,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,Jack,None,None,None,None
477,815966073409433600,9907.0,25057.0,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True,815966073409433600,,,2017-01-02 17:00:46,http://twitter.com/download/iphone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,,None,None,pupper,None
478,815745968457060357,4797.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,815736392542261248,2625.0,10937.0,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border_collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,collie,0.146351,True,815736392542261248,,,2017-01-02 01:48:06,http://twitter.com/download/iphone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,Akumi,None,None,None,None
480,815639385530101762,1918.0,9161.0,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,German_shepherd,0.8179529999999999,True,Norwegian_elkhound,0.140007,True,malinois,0.0248209,True,815639385530101762,,,2017-01-01 19:22:38,http://twitter.com/download/iphone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Titan,None,None,None,None
481,815390420867969024,4407.0,11467.0,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,restaurant,0.279846,False,toyshop,0.0914294,False,paper_towel,0.0461474,False,815390420867969024,,,2017-01-01 02:53:20,http://twitter.com/download/iphone,Happy New Year from the squad! 13/10 for all ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,,None,None,None,None
482,814986499976527872,1505.0,8485.0,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian,0.999828,True,boxer,6.78061e-05,True,American_Staffordshire_terrier,3.42436e-05,True,814986499976527872,,,2016-12-31 00:08:17,http://twitter.com/download/iphone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,Cooper,None,None,pupper,None
483,814638523311648768,3130.0,12511.0,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden_retriever,0.650814,True,kuvasz,0.053281,True,cocker_spaniel,0.035439599999999995,True,814638523311648768,,,2016-12-30 01:05:33,http://twitter.com/download/iphone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Olivia,None,None,None,None
484,814578408554463233,6750.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,814530161257443328,2156.0,9629.0,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,miniature_poodle,0.626913,True,toy_poodle,0.26558200000000004,True,soft-coated_wheaten_terrier,0.0416142,True,814530161257443328,,,2016-12-29 17:54:58,http://twitter.com/download/iphone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Alf,None,None,None,None
486,814153002265309185,10080.0,32000.0,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,golden_retriever,0.490068,True,Labrador_retriever,0.291956,True,chow,0.07247469999999999,True,814153002265309185,,,2016-12-28 16:56:16,http://twitter.com/download/iphone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Oshie,None,None,None,None
487,813944609378369540,3732.0,0.0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,Labrador_retriever,0.427742,True,Great_Dane,0.190503,True,curly-coated_retriever,0.146427,True,,,,,,,,,,,,,,,,,
488,813910438903693312,2194.0,10342.0,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,Siberian_husky,0.6993550000000001,True,Eskimo_dog,0.256433,True,Norwegian_elkhound,0.0131888,True,813910438903693312,,,2016-12-28 00:52:25,http://twitter.com/download/iphone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,Chubbs,doggo,None,None,None
489,813812741911748608,16267.0,40402.0,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,French_bulldog,0.709146,True,Boston_bull,0.247621,True,boxer,0.0188551,True,813812741911748608,,,2016-12-27 18:24:12,http://twitter.com/download/iphone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ",,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,14.0,10.0,Gary,None,None,None,None
490,813800681631023104,2060.0,9300.0,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute,0.501159,True,Siberian_husky,0.228792,True,Eskimo_dog,0.200388,True,813800681631023104,,,2016-12-27 17:36:16,http://twitter.com/download/iphone,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Sky,None,None,None,None
491,813217897535406080,8476.0,20783.0,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West_Highland_white_terrier,0.0356671,True,813217897535406080,,,2016-12-26 03:00:30,http://twitter.com/download/iphone,Here is Atlas. He went all out this year. 13/10 downright magical af ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,Atlas,None,None,None,None
492,813202720496779264,2090.0,10192.0,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,cocker_spaniel,0.701852,True,golden_retriever,0.120345,True,Labrador_retriever,0.0363202,True,813202720496779264,,,2016-12-26 02:00:11,http://twitter.com/download/iphone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,,doggo,None,None,None
493,813187593374461952,5096.0,22085.0,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,golden_retriever,0.888181,True,Labrador_retriever,0.0423119,True,Saluki,0.00970173,True,813187593374461952,,,2016-12-26 01:00:05,http://twitter.com/download/iphone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,,None,None,None,None
494,813172488309972993,2236.0,10384.0,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,doormat,0.954844,False,golden_retriever,0.0261931,True,cocker_spaniel,0.00438598,True,813172488309972993,,,2016-12-26 00:00:03,http://twitter.com/download/iphone,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Eleanor,None,None,None,None
495,813157409116065792,2557.0,8588.0,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,Siamese_cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True,813157409116065792,,,2016-12-25 23:00:08,http://twitter.com/download/iphone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Layla,None,None,None,None
496,813142292504645637,2728.0,9361.0,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,beagle,0.848735,True,Ibizan_hound,0.0446025,True,Italian_greyhound,0.0186108,True,813142292504645637,,,2016-12-25 22:00:04,http://twitter.com/download/iphone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,,None,None,None,None
497,813130366689148928,513.0,4968.0,,,,,,,,,,,813130366689148928,8.13127251579564e+17,4196983835.0,2016-12-25 21:12:41,http://twitter.com/download/iphone,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,,None,None,None,None
498,813127251579564032,3652.0,13242.0,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Norwegian_elkhound,0.432416,True,whippet,0.374223,True,Siberian_husky,0.032462599999999994,True,813127251579564032,,,2016-12-25 21:00:18,http://twitter.com/download/iphone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,,doggo,None,None,None
499,813112105746448384,3225.0,11515.0,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,dingo,0.287369,False,Pembroke,0.140682,True,basenji,0.0908189,True,813112105746448384,,,2016-12-25 20:00:07,http://twitter.com/download/iphone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Toby,None,None,None,None
500,813096984823349248,4207.0,11694.0,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great_Dane,0.128056,True,Boston_bull,0.117003,True,kelpie,0.08696430000000001,True,813096984823349248,,,2016-12-25 19:00:02,http://twitter.com/download/iphone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,Rocky,doggo,None,None,None
501,813081950185472002,3220.0,10989.0,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,Doberman,0.909951,True,kelpie,0.0426494,True,miniature_pinscher,0.0230041,True,813081950185472002,,,2016-12-25 18:00:17,http://twitter.com/download/iphone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,Baron,None,None,None,None
502,813066809284972545,2276.0,8865.0,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy_terrier,0.7764,True,Pembroke,0.115034,True,basenji,0.048873,True,813066809284972545,,,2016-12-25 17:00:08,http://twitter.com/download/iphone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Tyr,None,None,None,None
503,813051746834595840,8503.0,23337.0,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden_retriever,0.914804,True,Labrador_retriever,0.08355,True,kuvasz,0.000453224,True,813051746834595840,,,2016-12-25 16:00:16,http://twitter.com/download/iphone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,Bauer,None,None,None,None
504,812781120811126785,2191.0,8380.0,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull_mastiff,0.989316,True,boxer,0.00704296,True,French_bulldog,0.00173961,True,812781120811126785,,,2016-12-24 22:04:54,http://twitter.com/download/iphone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,10.0,10.0,Swagger,None,None,None,None
505,812747805718642688,8067.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,812709060537683968,1665.0,7373.0,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish_setter,0.326873,True,golden_retriever,0.18261,True,Leonberg,0.156912,True,812709060537683968,,,2016-12-24 17:18:34,http://twitter.com/download/iphone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Brandi,None,None,None,None
507,812503143955202048,1424.0,6787.0,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,loupe,0.546856,False,web_site,0.345298,False,bubble,0.0105279,False,812503143955202048,,,2016-12-24 03:40:19,http://twitter.com/download/iphone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
 ",,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,,None,None,None,None
508,812466873996607488,2231.0,8900.0,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,bath_towel,0.0998035,False,pillow,0.0923181,False,Great_Dane,0.0782055,True,812466873996607488,,,2016-12-24 01:16:12,http://twitter.com/download/iphone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,12.0,10.0,Mary,None,None,None,None
509,812372279581671427,4252.0,15224.0,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever,0.7848729999999999,True,cocker_spaniel,0.08778810000000001,True,Labrador_retriever,0.0832747,True,812372279581671427,,,2016-12-23 19:00:19,http://twitter.com/download/iphone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13.0,10.0,Moe,None,None,None,None
510,811985624773361665,1647.0,8102.0,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire_bullterrier,0.6105729999999999,True,French_bulldog,0.159935,True,doormat,0.0586721,False,811985624773361665,,,2016-12-22 17:23:53,http://twitter.com/download/iphone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,,,,https://twitter.com/dog_rates/status/892420643555336193/photo/1,11.0,10.0,Ted,None,None,None,None
